ST Customer,Dispensary Name,Street Address,City,Zip Code,County,BLS Region,License Number
KANHA,Bloom Wellness - Quincy (1837),1837 Broadway St,Quincy,62301,Adams,West Central Illinois Nonmetropolitan,284000138
KANHA,Bloom Wellness - Quincy (4440),4440 Broadway St Ste 1,Quincy,62305,Adams,West Central Illinois Nonmetropolitan,284000004
KANHA,Lux Leaf - Matteson,5539 Miller Circle Dr,Matteson,60443,Cook,Chicago-Naperville-Elgin,284000296
KANHA,Windy City Cannabis - Macomb,518 W Jackson St,Macomb,61455,McDonough,West Central Illinois Nonmetropolitan,284000112
Revolution,Aroma Hill - Belvidere,1874 Crystal Parkway,Belvidere,61008,Boone,Rockford,284000165
Revolution,AuraLight - Aurora,1350 N Orchard Rd,Aurora,60506,Kane,Chicago-Naperville-Elgin,284000190
Revolution,Consume - Antioch,471 Main St,Antioch,60002,Lake,Chicago-Naperville-Elgin,284000294
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,Rise - Charleston,909 Lincoln Ave.,Charleston,61920,Coles,East Central IL Nonmetropolitan,284000130
Revolution,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Revolution,Rise - Naperville,1700 Quincy Ave Ste 103,Naperville,60540,DuPage,Chicago-Naperville-Elgin,280000027
Revolution,Rise - Niles,9621 N Milwaukee Ave.,Niles,60714,Cook,Chicago-Naperville-Elgin,284000055
Rove Brand,Seven Point - Danville,380 Eastgate Dr.,Danville,61834,Vermilion,Danville,284000316
Rove Brand,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Rove Brand,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
Curaleaf,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Curaleaf,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Curaleaf,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Curaleaf,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Curaleaf,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Curaleaf,Greenlight - Park City,3331 Belvidere Rd Suites B C,Park City,60085,Lake,Chicago-Naperville-Elgin,284000288
Curaleaf,Mystic Greenz - Belleville,360 S Green Mount Rd,Belleville,62221,St. Clair,"St. Louis, MO",284000330
Curaleaf,Mystic Greenz - Olive Branch,26650 IL State Route 3,Olive Branch,62969,Alexander,"Cape Girardeau, MO",284000214
Curaleaf,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
KANHA,Ascend by Homecoming - Tinley Pk,16200 Harlem Ave.,Tinley Park,60477,Cook,Chicago-Naperville-Elgin,284000235
KANHA,Ascend Moca - Logan Square,2367 N Milwaukee Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,280000028
KANHA,Bloom Wellness - Hometown,4140 Southwest Hwy,Hometown,60456,Cook,Chicago-Naperville-Elgin,284000335
KANHA,Herb Social - Lawrenceville,616 12th St.,Lawrenceville,62439,Lawrence,East Central IL Nonmetropolitan,284000172
KANHA,Mission - Calumet City,1330 Torrence Ave.,Calumet City,60409,Cook,Chicago-Naperville-Elgin,284000075
KANHA,Mission - Chicago,8554 S Commercial Ave,Chicago,60617,Cook,Chicago-Naperville-Elgin,280000053
KANHA,Nirvana - Chicago,2301 W Lawrence Ave,Chicago,60625,Cook,Chicago-Naperville-Elgin,284000252
KANHA,Nirvana - Lake Zurich,676 S Rand Rd,Zake Zurich,60047,Lake,Chicago-Naperville-Elgin,284000251
KANHA,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
KANHA,Planet 13 - Waukegan,4000 Northpoint Blvd,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000162
KANHA,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
KANHA,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
KANHA,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
Revolution,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
Revolution,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
Revolution,High Haven - Darien,8131 Cass Ave,Darien,60561,DuPage,Chicago-Naperville-Elgin,284000328
Revolution,High Haven - Normal,106 Mall Dr,Normal,61761,McLean,Bloomington,284000332
Revolution,Lux Leaf - Matteson,5539 Miller Circle Dr,Matteson,60443,Cook,Chicago-Naperville-Elgin,284000296
Revolution,Mint - Willowbrook,900 75th St,Willowbrook,60527,Cook,Chicago-Naperville-Elgin,284000156
Revolution,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Revolution,Nuera - East Peoria,504 Riverside Dr,East Peoria,61611,Tazewell,Peoria,280000048
Revolution,NuEra - Pekin,3249 Court St.,Pekin,61554,Tazewell,Peoria,284000116
Revolution,Revolution - Normal,1609 Northbrook Dr,Normal,61761,McLean,Bloomington,284000221
Revolution,Revolution - Schaumburg,820 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000123
Revolution,Rise - Canton,3104 N Main St,Canton,61520,Fulton,West Central Illinois Nonmetropolitan,280000003
Revolution,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Revolution,Rise - Lake in the Hills,270 N Randall Rd,Lake In The Hills,60156,McHenry,Chicago-Naperville-Elgin,284000110
Revolution,Rise - Mundelein,1325 Armour Blvd,Mundelein,60060,Lake,Chicago-Naperville-Elgin,280000002
Revolution,Spark'd - Winthrop Harbor,935 Sheridan Rd,Winthrop Harbor,60096,Lake,Chicago-Naperville-Elgin,284000272
Revolution,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Revolution,Terrabis - Plainfield,16020 S Route 59,Plainfield,60586,Will,Chicago-Naperville-Elgin,284000286
Six Labs,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Timeless Select,BLOC - Berwyn,7122 Ogden Ave,Berwyn,60402,Cook,Chicago-Naperville-Elgin,284000343
Timeless Select,Curaleaf - Melrose Park,1413 West North Ave.,Melrose Park,60160,Cook,Chicago-Naperville-Elgin,284000091
Timeless Select,Curaleaf - Westmont,11 E. Ogden Ave.,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000117
Timeless Select,BLOC - Avondale,3545 N Kedzie Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000278
Timeless Select,BLOC - Metropolis,2125 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000340
Timeless Select,Parkway - Tilton,2 Donna Dr.,Tilton,61833,Vermilion,Danville,284000173
Curaleaf,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Curaleaf,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Curaleaf,Curaleaf - Melrose Park,1413 West North Ave.,Melrose Park,60160,Cook,Chicago-Naperville-Elgin,284000091
Curaleaf,Curaleaf - Westmont,11 E. Ogden Ave.,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000117
Curaleaf,Curaleaf - Worth,11425 S Harlem Ave,Worth,60482,Cook,Chicago-Naperville-Elgin,280000023
Curaleaf,Dispensary 33 - Fulton Market,1152 W. Randolph,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000073
Curaleaf,Ivy Hall - Edwardsville,6197 Old Alton Edwardsville Rd,Edwardsville,62025,Madison,"St. Louis, MO",284000302
Curaleaf,Kush21 - Jacksonville,1112 Veterans Dr,Jacksonville,62650,Morgan,West Central Illinois Nonmetropolitan,284000213
Curaleaf,Stash - Orland Hills,9545 167th St.,Orland Hills,60487,Cook,Chicago-Naperville-Elgin,284000281
KANHA,Market 96 - Owego,1144 Douglas Rd.,Oswego,60543,Kendall,Chicago-Naperville-Elgin,284000238
KANHA,Natures Treatment - Milan ,973 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,280000025
KANHA,River Bluff - Roselle,1350 Lake St.,Roselle,60172,DuPage,Chicago-Naperville-Elgin,284000205
KANHA,Terrace - Moline,2727 Avenue of the Cities,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000175
KANHA,Verilife - Arlington Heights,1816 S Arlington Heights Rd,Arlington Heights,60005,Cook,Chicago-Naperville-Elgin,280000007
KANHA,Verilife - Galena,115 Perry St.,Galena,61036,Jo Daviess,Northwest Illinois nonmetropolitan area,284000097
KANHA,Verilife - Rosemont,5540 Park Pl,Rosemont,60018,Cook,Chicago-Naperville-Elgin,284000096
KANHA,Verilife - Schaumburg,150 N Barrington Rd,Schaumburg,60194,Cook,Chicago-Naperville-Elgin,284000108
Revolution,Consume - St. Charles,584 S Randall Rd.,St Charles,60174,Kane,Chicago-Naperville-Elgin,284000295
Revolution,Green Releaf - Bourbonnais,1660 N State Route 50,Bourbonnais,60914,Kankakee,Kankakee,284000311
Revolution,High Haven - Elgin,15 Clock Tower Plz,Elgin,60120,Kane,Chicago-Naperville-Elgin,284000329
Revolution,Parkway - Tilton,2 Donna Dr.,Tilton,61833,Vermilion,Danville,284000173
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Rise - Joliet  Colorado Ave,2903 Colorado Ave.,Joliet,60431,Will,Chicago-Naperville-Elgin,284000044
Revolution,Rise - Naperville,1700 Quincy Ave Ste 103,Naperville,60540,DuPage,Chicago-Naperville-Elgin,280000027
Curaleaf,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Curaleaf,Bridge City - East Dubuque,122 Sinsinawa Ave,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000307
Curaleaf,Dispensary 33 - Fulton Market,1152 W. Randolph,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000073
Curaleaf,Dutchess - Lynwood,20513 Torrence Ave,Lynwood,60411,Will,Chicago-Naperville-Elgin,284000158
Curaleaf,Dutchess Cannabis - Morton Grove,6761 Dempster St,Morton Grove,60053,Cook,Chicago-Naperville-Elgin,284000106
Curaleaf,Dutchess Cannabis - N. Riverside,8380 W Cermak Rd,North Riverside,60546,Cook,Chicago-Naperville-Elgin,284000334
Curaleaf,Dutchess Cannabis - Oak Park,1132 Lake St,Oak Park,60301,Cook,Chicago-Naperville-Elgin,28000041
Curaleaf,Glenwood Dispensary - Glenwood,18425 S Halsted St,Glenwood,60425,Cook,Chicago-Naperville-Elgin,284000149
Curaleaf,Vertical - Cary,20 Northwest Hwy,Cary,60013,McHenry,Chicago-Naperville-Elgin,284000300
Curaleaf,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Curaleaf,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
Curaleaf,Zen Leaf - Aurora,740 IL Rte 59,Aurora,60504,DuPage,Chicago-Naperville-Elgin,284000068
Curaleaf,Zen Leaf - Evanston,1804 Maple Ave,Evanston,60201,Cook,Chicago-Naperville-Elgin,280000009
Curaleaf,Zen Leaf - Greektown,222 S Halsted St,Chicago,60661,Cook,Chicago-Naperville-Elgin,284000107
Curaleaf,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Curaleaf,Zen Leaf - Lombard,783 Butterfield Rd.,Lombard,60148,DuPage,Chicago-Naperville-Elgin,284000101
Curaleaf,Zen Leaf - Naperville,"1516 N. Naper Blvd, Spc 100",Naperville,60563,DuPage,Chicago-Naperville-Elgin,284000078
Curaleaf,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Curaleaf,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Curaleaf,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Revolution,Consume - Chicago,6428 N Milwaukee Ave,Chicago,60631,Cook,Chicago-Naperville-Elgin,280000047
Revolution,Consume - Oakbrook Terrace,1S130 Summit Ave.,Oakbrook Terrace,60181,DuPage,Chicago-Naperville-Elgin,284000070
Revolution,Market 96 - Chicago,529 S Wells St Ste 100,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000237
Revolution,Market 96 - Owego,1144 Douglas Rd.,Oswego,60543,Kendall,Chicago-Naperville-Elgin,284000238
Revolution,NuEra - Aurora,1415 Corporate Blvd.,Aurora,60502,Cook,Chicago-Naperville-Elgin,284000072
Revolution,NuEra - Champaign,102 E. Green St.,Champaign,61820,Champaign,Champaign-Urbana,284000115
Revolution,Nuera - Chicago,1308 W North Ave,Chicago,60642,Cook,Chicago-Naperville-Elgin,280000055
Revolution,NuEra - Dekalb,818 W Lincoln Hwy Ste 7,DeKalb,60115,DeKalb,Chicago-Naperville-Elgin,284000201
Revolution,NuEra - East Dubuque,20170 US Highway 20 W,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000211
Revolution,NuEra - Urbana,105 E University Ave,Urbana,61801,Champaign,Champaign-Urbana,280000046
Revolution,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Revolution,Rise - Quincy,2703 Broadway St,Quincy,62301,Adams,West Central Illinois Nonmetropolitan,284000047
Revolution,Terrabis - Dixon,1679 S Galena Ave.,Dixon,61021,Lee,Northwest Illinois nonmetropolitan area,284000351
Curaleaf,Sunnyside - Buffalo Grove,830 Milwaukee Ave,Buffalo Grove,60089,Lake,Chicago-Naperville-Elgin,280000016
Curaleaf,Sunnyside - Chi-River North,436 N. Clark St.,Chicago,60654,Cook,Chicago-Naperville-Elgin,284000053
Curaleaf,Sunnyside - Elmwood Park,7955 W Grand Ave,Elmwood Park,60707,Peoria,Peoria,280000034
Curaleaf,Sunnyside - Naperville,2740 W 75th St,Naperville,60564,DuPage,Chicago-Naperville-Elgin,284000080
Curaleaf,Sunnyside - Rockford,2696 McFarland Rd,Rockford,61107,Winnebago,Rockford,280000013
Curaleaf,Sunnyside - Schaumburg,1739 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000061
Curaleaf,Sunnyside - South Beloit,7000 First Ranger Dr.,South Beloit,61080,Winnebago,Rockford,284000059
Curaleaf,Sunnyside - Wrigleyville,3524 N. Clark St.,Chicago,60657,Cook,Chicago-Naperville-Elgin,280000050
Curaleaf,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
Curaleaf,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Curaleaf,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
KANHA,Market 96 - Chicago,529 S Wells St Ste 100,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000237
KANHA,Nirvana - Palatine,333 East Lake Cook Rd,Palatine,60074,Cook,Chicago-Naperville-Elgin,284000250
KANHA,The Dispensary - East Dubuque,1709 Il Route 35 N,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000113
KANHA,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
KANHA,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
KANHA,Hi Five - Crestwood,13352 Cicero Ave,Crestwood,60418,Cook,Chicago-Naperville-Elgin,284000290
KANHA,Maribis - Chicago,4570 S Archer Ave,Chicago,60632,Cook,Chicago-Naperville-Elgin,280000040
KANHA,Maribis - Devnver,2451 Denver Drive,Springfield,62702,Sangamon,Springfield,280000049
KANHA,Maribis - Lindbergh,3025 Lindbergh Blvd,Springfield,62704,Sangamon,Springfield,284000119
KANHA,Maribis - Westchester,1137 South Mannheim Road,Westchester,60154,Cook,Chicago-Naperville-Elgin,284000118
KANHA,Natures Treatment - Galesburg,735 W. Main St.,Galesburg,61401,Knox,West Central Illinois Nonmetropolitan,284000054
KANHA,Stash - Orland Hills,9545 167th St.,Orland Hills,60487,Cook,Chicago-Naperville-Elgin,284000281
KANHA,Stash - Peru,1320 38th St,Peru,61354,LaSalle,Northwest Illinois nonmetropolitan area,284000170
KANHA,Tru Essence - Arlington Heights,792 E Rand Rd.,Arlington Heights,60004,Cook,Chicago-Naperville-Elgin,284000204
KANHA,Verilife - Ottawa,4100 Columbus St,Ottawa,61350,LaSalle,Northwest Illinois nonmetropolitan area,280000008
KANHA,Verilife - Romeoville,412 N Weber Rd,Romeoville,60446,Will,Chicago-Naperville-Elgin,280000030
Six Labs,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Six Labs,Green Temple - Troy,904 Edwardsville Rd.,Troy,62294,Madison,"St. Louis, MO",284000168
Six Labs,Rise - Charleston,909 Lincoln Ave.,Charleston,61920,Coles,East Central IL Nonmetropolitan,284000130
Six Labs,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Six Labs,Terrace - Alton,1400 E Broadway,Alton,62002,Madison,"St. Louis, MO",284000258
Sol Canna,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Sol Canna,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
Sol Canna,Terrace - Alton,1400 E Broadway,Alton,62002,Madison,"St. Louis, MO",284000258
Sol Canna,Terrace - Milan,800 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,284000176
Sol Canna,Terrace - Moline,2727 Avenue of the Cities,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000175
Timeless Select,BLOC - Forest Park,7216 Circle Ave,Forest Park,60130,Cook,Chicago-Naperville-Elgin,284000299
Timeless Select,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Timeless Select,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Timeless Select,Maribis - Devnver,2451 Denver Drive,Springfield,62702,Sangamon,Springfield,280000049
Timeless Select,Maribis - Lindbergh,3025 Lindbergh Blvd,Springfield,62704,Sangamon,Springfield,284000119
Echelon,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Curaleaf,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Curaleaf,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Curaleaf,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Curaleaf,Curaleaf - Melrose Park,1413 West North Ave.,Melrose Park,60160,Cook,Chicago-Naperville-Elgin,284000091
Curaleaf,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Curaleaf,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Curaleaf,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Curaleaf,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Curaleaf,Curaleaf - Westmont,11 E. Ogden Ave.,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000117
Curaleaf,Curaleaf - Worth,11425 S Harlem Ave,Worth,60482,Cook,Chicago-Naperville-Elgin,280000023
Curaleaf,Spark'd - South Loop,2114 S Wabash Ave,Chicago,60616,Cook,Chicago-Naperville-Elgin,284000192
Curaleaf,Bisa Lina - Carol Stream,720 E North Ave,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000318
Curaleaf,Natures Treatment - Milan ,973 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,280000025
Curaleaf,Rise - Charleston,909 Lincoln Ave.,Charleston,61920,Coles,East Central IL Nonmetropolitan,284000130
Curaleaf,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Curaleaf,Rise - Joliet  Colorado Ave,2903 Colorado Ave.,Joliet,60431,Will,Chicago-Naperville-Elgin,284000044
Curaleaf,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Curaleaf,Rise - Naperville,1700 Quincy Ave Ste 103,Naperville,60540,DuPage,Chicago-Naperville-Elgin,280000027
Curaleaf,Rise - Niles,9621 N Milwaukee Ave.,Niles,60714,Cook,Chicago-Naperville-Elgin,284000055
Curaleaf,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Curaleaf,Spark'd - Wicker Park,1212 N Ashland Ave,Chicago,60622,Cook,Chicago-Naperville-Elgin,284000193
Curaleaf,Spark'd - Winthrop Harbor,935 Sheridan Rd,Winthrop Harbor,60096,Lake,Chicago-Naperville-Elgin,284000272
Curaleaf,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Curaleaf,Trinity Compassionate - Glen,2301 W. Glen Ave.,Peoria,61614,Peoria,Peoria,284000060
Curaleaf,Trinity Compassionate - University,3125 N University St Ste B,Peoria,61604,Peoria,Peoria,280000014
Curaleaf,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
Curaleaf,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Curaleaf,Altius - Orland Hills,9101 159th St,Orland Hills,60487,Cook,Chicago-Naperville-Elgin,284000275
Curaleaf,Aroma Hill - Belvidere,1874 Crystal Parkway,Belvidere,61008,Boone,Rockford,284000165
Curaleaf,Aroma Hill - Fox Lake,1298 US Highway 12,Fox Lake,60020,Lake,Chicago-Naperville-Elgin,284000154
Curaleaf,Aroma Hill - Hoffman Estates,1237 North Barrington Road,Hoffman Estates,60169,Cook,Chicago-Naperville-Elgin,284000287
Curaleaf,Be. - Blue Island,12720 Western Ave,Blue Island,60406,Cook,Chicago-Naperville-Elgin,284000245
Curaleaf,Bud and Ritas - Chicago,3425 W Belmont Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000276
Curaleaf,Bud and Ritas - Niles,5960 W Touhy Ave,Niles,60714,Cook,Chicago-Naperville-Elgin,284000280
Curaleaf,Bud and Ritas - Wadsworth,41509 N US Highway 41,Wadsworth,60083,Lake,Chicago-Naperville-Elgin,284000277
Curaleaf,Cannabist - Villa Park,133 Roosevelt Rd.,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000065
Curaleaf,Maribis - Chicago,4570 S Archer Ave,Chicago,60632,Cook,Chicago-Naperville-Elgin,280000040
Curaleaf,Maribis - Westchester,1137 South Mannheim Road,Westchester,60154,Cook,Chicago-Naperville-Elgin,284000118
Curaleaf,Natures Care - Rolling Meadows,975 Rohlwing Rd,Rolling Meadows,60008,Cook,Chicago-Naperville-Elgin,280000024
Curaleaf,NCC Chi - West Loop,810 W. Randolph St.,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000064
Curaleaf,OKAY Cannabis - Evanston,100 Chicago Ave,Evanston,60202,Cook,Chicago-Naperville-Elgin,284000143
Curaleaf,Smokehouse - Fox Lake,44 S US Highway 12,Fox Lake,60020,Lake,Chicago-Naperville-Elgin,284000347
Curaleaf,Starbuds - Burbank,7844 S Cicero Ave,Burbank,60459,Cook,Chicago-Naperville-Elgin,284000285
Curaleaf,Starbuds - Riverside,2704 Harlem Ave,Riverside,60546,Cook,Chicago-Naperville-Elgin,284000268
Curaleaf,Starbuds - Westmont,101 W Ogden Ave,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000164
Enliven,Be. - Blue Island,12720 Western Ave,Blue Island,60406,Cook,Chicago-Naperville-Elgin,284000245
KANHA,Be. - Blue Island,12720 Western Ave,Blue Island,60406,Cook,Chicago-Naperville-Elgin,284000245
KANHA,Bud and Ritas - Chicago,3425 W Belmont Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000276
KANHA,Grasshopper Club - South Loop,58 E Roosevelt Rd Fl 1,Chicago,60605,Cook,Chicago-Naperville-Elgin,284000188
KANHA,High Haven - Darien,8131 Cass Ave,Darien,60561,DuPage,Chicago-Naperville-Elgin,284000328
KANHA,High Haven - Elgin,15 Clock Tower Plz,Elgin,60120,Kane,Chicago-Naperville-Elgin,284000329
KANHA,High Haven - Normal,106 Mall Dr,Normal,61761,McLean,Bloomington,284000332
KANHA,Verilife - Chicago River North,60 W Superior St,Chicago,60654,Cook,Chicago-Naperville-Elgin,284000099
KANHA,Verilife - North Aurora,2080 West Orchard Rd,North Aurora,60542,Kane,Chicago-Naperville-Elgin,280000006
KANHA,Village - Bucktown,1850 W Webster Ave,Chicago,60614,Cook,Chicago-Naperville-Elgin,284000208
Revolution,Bud and Ritas - Chicago,3425 W Belmont Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000276
Revolution,Bud and Ritas - Wadsworth,41509 N US Highway 41,Wadsworth,60083,Lake,Chicago-Naperville-Elgin,284000277
Revolution,Dutchess Cannabis - Oak Park,1132 Lake St,Oak Park,60301,Cook,Chicago-Naperville-Elgin,28000041
Revolution,Grasshopper Club - Logan Square,2551 N. Milwaukee Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000187
Revolution,Grasshopper Club - South Loop,58 E Roosevelt Rd Fl 1,Chicago,60605,Cook,Chicago-Naperville-Elgin,284000188
Revolution,Green Releaf - Villa Park,305 W North Ave,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000148
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Revolution,Bud and Ritas - Forsyth,1401 Hickory Point Dr.,Macon,62535,Macon,Decatur,284000218
Revolution,NuEra - Harvey,16950 Halsted St.,Harvey,60426,Cook,Chicago-Naperville-Elgin,284000202
Revolution,Revolution - Normal,1609 Northbrook Dr,Normal,61761,McLean,Bloomington,284000221
